hs_code,description,version
03053200,"fish fillets of fish of the families bregmacerotidae, euclichthyidae, gadidae, macrouridae, melanonidae, merlucciidae, moridae and muraenolepididae, dried, salted or in brine, but not smoked",2022
03053910,"fish fillets of freshwater garfish (xenentodon cancila), yellowstriped goatfish (upeneus vittatus) and long- rakered trevally (ulua mentalis), dried, salted or in brine, but not smoked",2022
03053920,"fish fillets of savalai hairtails, belanger’s croakers (johnius belangerii), reeve’s croakers (chrysochir aureus) and bigeye croakers (pennahia anea), dried, salted or in brine, but not smoked",2022
03053991,"fish fillets of other freshwater fish, dried, salted or in brine, but not smoked, not elsewhere classified in
heading 0305",2022
03053992,"fish fillets of marine fish, dried, salted or in brine, but not smoked, not elsewhere classified in heading
0305",2022
03053999,"fish fillets of fish other than freshwater and marine fish n.e.c in heading 0305, dried, salted or in brine, but
not smoked",2022
03054100,"smoked fish, including fillets, other than edible fish offal of pacific salmon, atlantic salmon (salmo salar)
and danube salmon (hucho hucho)",2022
03054200,"smoked fish, including fillets, other than edible fish offal of herrings (clupea harengus, clupea pallasii)",2022
03054300,"smoked fish, including fillets, oth than edible fish offal of trout (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, o. apache and o. chrysogaster)",2022
03054400,"smoked fish, including fillets, other than edible fish offal of tilapias (oreochromis), catfish (pangasius, silurus, clarias, ictalurus spp), carp, eels (anguilla), nile perch and snakeheads (channa)",2022
03054910,"smoked fish, including fillets, other than edible fish offal of skipjack tuna (stripe-bellied bonito)
(katsuwonus pelamis)",2022
03054990,"smoked fish, including fillets, other than edible fish offal, not elsewhere classified in heading 0305",2022
03055100,"dried fish, other than edible fish offal, whether or not salted but not smoked of cod (gadus morhua, gadus
ogac, gadus macrocephalus)",2022
03055200,"dried fish, oth than edible fish offal, w.o.n salted but not smoked of tilapias (oreochromis), catfish (pangasius, silurus, clarias, ictalurus spp), carp, eels , nile perch and snakeheads (channa)",2022
03055300,"dried fish, w.o.n salted but not smoked fish of the fam. bregmacerotidae, euclichthyidae, gadidae, macrouridae, melanonidae, merlucciidae, moridae & muraenolepididae, oth than cod",2022
03055400,"dried fish, w.o.n salted but not smoked of herrings,anchovies,sardines,sardinella,brisling or sprats,scomber scombrus,indian mackerels,seerfishes,jack&horse mackerel,jacks,caranx,cobia,silver pomfrets,pacific saury,scads,capelin,swordfish,kawakawa,bonitos,marlins,sailfishes,spearfish",2022
03055921,"dried fish, other than edible fish offal, whether or not salted but not smoked of anchovies (stolephorus spp, coilia spp, setipinna spp, lycothrissa spp, thryssa spp and encrasicholina spp)",2022
03055929,"dried fish, other than edible fish offal, whether or not salted but not smoked of marine fish other than anchovies (stolephorus, coilia, setipinna, lycothrissa, thryssa and encrasicholina spp)",2022
03055990,"dried fish, other than edible fish offal, whether or not salted but not smoked of other fish other than marine
fish",2022
03056100,"salted but not dried or smoked and fish in brine, other than edible fish offal of herrings (clupea harengus,
clupea pallasii)",2022
03056200,"salted but not dried or smoked and fish in brine, other than edible fish offal of cod (gadus morhua, gadus
ogac, gadus macrocephalus)",2022
03056300,"salted but not dried or smoked and fish in brine, other than edible fish offal of anchovies (engraulis spp)",2022
03056400,"salted but not dried or smoked and fish in brine, oth than edible fish offal of tilapias , catfish (pangasius, silurus, clarias, ictalurus), carp (, eels (anguilla), nile perch and snakeheads (channa)",2022
03056910,"salted but not dried or smoked and fish in brine, other than edible fish offal of marine fish, not elsewhere
classified in heading 0305",2022
03056990,"salted but not dried or smoked and fish in brine, other than edible fish offal of other than marine fish, not
elsewhere classified in heading 0305",2022
03057110,"shark fins, dried or smoked",2022
03057190,"shark fins, salted or in brine",2022
03057211,"dried, salted or in brine, smoked of fish maws of cod",2022
03057219,"dried, salted or in brine, smoked of fish maws of other than cod",2022
03057291,"dried, salted or in brine, smoked of fish head and tail of cod",2022
03057299,"dried, salted or in brine, smoked of fish head and tail of other than cod",2022
03057910,"dried, salted or in brine, smoked of fish fin and other edible offal other than fish head, tail, and maws of
cod",2022
03057990,"dried, salted or in brine, smoked of fish fin and other edible offal other than fish head, tail, and maws of
other than cod",2022
03061110,"rock lobster and other sea crawfish (palinurus spp, panulirus spp, jasus spp), frozen, smoked",2022
03061190,"rock lobster and other sea crawfish (palinurus spp, panulirus spp, jasus spp), frozen, other than smoked",2022
03061210,"lobsters (homarus spp), frozen, smoked",2022
03061290,"lobsters (homarus spp), frozen, other than smoked",2022
03061411,"soft shell crabs, frozen, smoked",2022
03061419,"crab other than soft shell crabs, frozen, smoked",2022
03061491,"swimming crabs (crabs of the family portunidae), frozen, other than smoked",2022
03061492,"king crabs (crabs of the family lithodidae), frozen, other than smoked",2022
03061493,"snow crabs (crabs of the family origoniidae), frozen, other than smoked",2022
03061499,"crab other than swimming crabs, king crabs, and snow crabs, frozen, other than smoked",2022
03061500,"norway lobsters (nephrops norvegicus), frozen",2022
03061600,"cold-water shrimps and prawns (pandalus spp, crangon crangon), frozen",2022
03061711,"giant tiger prawns (penaeus monodon), frozen, headless",2022
03061719,"giant tiger prawns (penaeus monodon), frozen, other than headless",2022
03061721,"whiteleg shrimps (litopenaeus vannamei), frozen, headless, with tail",2022
03061722,"whiteleg shrimps (litopenaeus vannamei), frozen, headless, without tail",2022
03061729,"whiteleg shrimps (litopenaeus vannamei), frozen, other than headless, with or without tail",2022
03061730,"giant river prawns (macrobrachium rosenbergii), frozen",2022
03061790,"shrimps and prawns other than giant tiger prawns, whiteleg shrimps, and giant river prawns, frozen",2022
03061900,"crustaceans not elsewhere classified in subheading 030611 to 030617, whether in shell or not , frozen",2022
03063110,"rock lobster and other sea crawfish (palinurus spp, panulirus spp, jasus spp), live ,breeding",2022
03063120,"rock lobster and other sea crawfish (palinurus spp, panulirus spp, jasus spp), live , other than breeding",2022
03063130,"rock lobster and other sea crawfish (palinurus spp, panulirus spp, jasus spp), fresh or chilled",2022
03063210,"lobsters (homarus spp), live, breeding",2022
03063220,"lobsters (homarus spp), live, other than breeding",2022
03063230,"lobsters (homarus spp), fresh or chilled",2022
03063311,"blue crabs (callinectes spp) and snow crabs (crabs of the family oregoniidae), live",2022
03063312,"blue crabs (callinectes spp) and snow crabs (crabs of the family oregoniidae), fresh or chilled",2022
03063391,"crab other than blue crabs (callinectes spp) and snow crabs (crabs of the family oregoniidae), live",2022
03063392,"crab other than blue crabs (callinectes spp) and snow crabs (crabs of the family oregoniidae), fresh or
chilled",2022
03063400,"norway lobsters (nephrops norvegicus), live, fresh or chilled",2022
03063510,"cold-water shrimps and prawns (pandalus spp, crangon crangon), live, breeding",2022
03063520,"cold-water shrimps and prawns (pandalus spp, crangon crangon), live, other than breeding",2022
03063530,"cold-water shrimps and prawns (pandalus spp, crangon crangon), fresh or chilled",2022
03063611,"giant tiger prawns (penaeus monodon), live, breeding",2022
03063612,"whiteleg shrimps (litopenaeus vannamei), live, breeding",2022
03063613,"giant river prawns (macrobrachium rosenbergii), live, breeding",2022
03063619,"other shrimps and prawns other than giant tiger prawns, whiteleg shrimps, and giant river prawns, live,
breeding",2022
03063621,"giant tiger prawns (penaeus monodon), live, other than breeding",2022
03063622,"whiteleg shrimps (litopenaeus vannamei), live, other than breeding",2022
03063623,"giant river prawns (macrobrachium rosenbergii), live, other than breeding",2022
03063629,"shrimps and prawns other than giant tiger prawns, whiteleg shrimps, and giant river prawns, live, other
than breeding",2022
03063631,"giant tiger prawns (penaeus monodon), fresh or chilled",2022
03063632,"whiteleg shrimps (litopenaeus vannamei), fresh or chilled",2022
03063633,"giant river prawns (macrobrachium rosenbergii), fresh or chilled",2022
03063639,"other shrimps and prawns other than giant tiger prawns, whiteleg shrimps, and giant river prawns, fresh or
chilled",2022
03063910,"live crustaceans, not elsewhere classified in subheading 030631 to 030636, whether in shell or not",2022
03063920,"fresh or chilled crustaceans, not elsewhere classified in subheading 030631 to 030636, whether in shell
or not,",2022
03069121,"rock lobster and other sea crawfish (palinurus spp, panulirus spp, jasus spp), in airtight containers for
retail sale, smoked",2022
03069129,"rock lobster and other sea crawfish (palinurus spp, panulirus spp, jasus spp), in airtight containers for
retail sale, dried, salted or in brine",2022
03069131,"rock lobster and other sea crawfish (palinurus spp, panulirus spp, jasus spp), other than in airtight
containers for retail sale, smoked",2022
03069139,"rock lobster and other sea crawfish (palinurus spp, panulirus spp, jasus spp), other than in airtight
containers for retail sale, dried, salted or in brine",2022
03069221,"lobsters (homarus spp), in airtight containers for retail sale, smoked",2022
03069229,"lobsters (homarus spp), in airtight containers for retail sale, dried, salted or in brine",2022
03069231,"lobsters (homarus spp), other than in airtight containers for retail sale, smoked",2022
03069239,"lobsters (homarus spp), other than in airtight containers for retail sale, dried, salted or in brine",2022
03069321,"crabs, in airtight containers for retail sale, smoked",2022
03069329,"crabs, in airtight containers for retail sale, dried, salted or in brine",2022
03069331,"crabs other than in airtight containers for retail sale, smoked",2022
03069339,"crabs other than in airtight containers for retail sale, dried, salted or in brine",2022
03069421,"norway lobsters (nephrops norvegicus), in airtight containers for retail sale, smoked",2022
03069429,"norway lobsters (nephrops norvegicus), in airtight containers for retail sale, dried, salted or in brine",2022
03069431,"norway lobsters (nephrops norvegicus) other than in airtight containers for retail sale, smoked",2022
03069439,"norway lobsters (nephrops norvegicus) other than in airtight containers for retail sale, dried, salted or in
brine",2022
03069521,"shrimps and prawns, in airtight containers for retail sale, in shell, cooked by steaming or boiling in water",2022
03069529,"shrimps and prawns, in airtight containers for retail sale, other than in shell, cooked by steaming or boiling
in water",2022
03069530,"shrimps and prawns, other than in airtight containers for retail sale",2022
03069921,"crustaceans not elsewhere classified in subheading 030691 to 030695, whether in shell or not, in airtight
containers for retail sale, smoked",2022
03069929,"crustaceans not elsewhere classified in subheading 030691 to 030695, whether in shell or not, in airtight
containers for retail sale, dried, salted or in brine",2022
03069931,"crustaceans not elsewhere classified in subheading 030691 to 030695, whether in shell or not, other than
in airtight containers for retail sale, smoked",2022
03069939,"crustaceans not elsewhere classified in subheading 030691 to 030695, whether in shell or not, other than in airtight containers for retail sale, dried, salted or in brine, cooked by steaming or by boiling in water",2022
03071110,"oysters, live",2022
03071120,"oysters, fresh or chilled",2022
03071200,"oysters, frozen",2022
03071920,"oysters, dried, salted or in brine",2022
03071930,"oysters, smoked",2022
03072110,"scallops and other molluscs of the family pectinidae, live",2022
03072120,"scallops and other molluscs of the family pectinidae, fresh or chilled",2022
03072200,"scallops and other molluscs of the family pectinidae, frozen",2022
03072930,"scallops and other molluscs of the family pectinidae, dried, salted or in brine",2022
03072940,"scallops and other molluscs of the family pectinidae, smoked",2022
03073110,"mussels (mytilus spp, perna spp), live",2022
03073120,"mussels (mytilus spp, perna spp), fresh or chilled",2022
03073200,"mussels (mytilus spp, perna spp), frozen",2022
03073930,"mussels (mytilus spp, perna spp), dried, salted or in brine",2022
03073940,"mussels (mytilus spp, perna spp), smoked",2022
03074211,"cuttle fish (sepia officinalis, rossia macrosoma, sepiola spp) and squid (ommastrephes spp, loligo spp,
nototodarus spp, sepioteuthis spp), live",2022
03074219,"cuttle fish and squid other than sepia officinalis, rossia macrosoma, sepiola spp, ommastrephes spp,
loligo spp, nototodarus spp, sepioteuthis spp, live",2022
03074221,"cuttle fish (sepia officinalis, rossia macrosoma, sepiola spp) and squid (ommastrephes spp, loligo spp,
nototodarus spp, sepioteuthis spp), fresh or chilled",2022
